,MAE score P1,MAE score P2,loss,learning_rate,batch_size,hidden_sizes,epochs,activation,optimizer,early stopping,dropout,momentum,weight_decay
0,2.6969641379590303,2.5531210179598824,2.4496999979019165,0.0001,128,"[300, 100]",30,relu,sgd,False,0.3,0.9,0.0001
1,3.2579202022192613,2.7982463206884995,2.5442925151788964,0.0001,128,[250],30,relu,sgd,False,0.4,0.1,0.0001
2,3.3406134326502963,2.8128563682988004,2.6378320545520424,0.0001,128,[100],30,relu,sgd,False,0.4,0.5,0.01
3,3.308370630696135,2.52006622080533,2.6325892727330045,0.0001,128,"[300, 100]",30,sigmoid,sgd,False,0.3,0.1,0.01
4,5.812520486003947,3.1431133027346627,3.324496163512176,0.0001,128,"[200, 50]",30,sigmoid,sgd,False,0.4,0.1,0.01
5,2.545601839164518,2.4503437393116503,2.641442622377279,0.0001,64,"[200, 50]",30,sigmoid,sgd,False,0.4,0.5,0.001
6,2.5361134331181363,2.4551810903369256,2.4478086098185123,0.0001,128,[300],30,sigmoid,sgd,False,0.4,0.5,0.001
7,3.0809884161319374,2.447464443602652,2.53156839961737,0.0001,64,"[250, 50]",30,sigmoid,sgd,False,0.2,0.1,0.01
8,8.847618354941314,6.802831906192708,6.18161055963364,0.0001,64,"[200, 50]",30,tanh,sgd,False,0.2,0.5,0.0001
9,8.191836546052176,7.977194408200821,6.838856544134752,0.0001,128,"[250, 50]",30,relu,sgd,True,0.4,0.5,0.01
10,3.348378158965201,2.465939359844856,2.614975913515631,0.0001,128,"[250, 50]",30,sigmoid,sgd,False,0.3,0.5,0.01
11,2.528340978442498,2.449782947324357,2.441914785583064,0.0001,128,[250],30,sigmoid,sgd,False,0.3,0.5,0.0001
12,10.106885244261544,9.054440768259877,9.3232445087073,0.0001,128,[100],30,tanh,sgd,False,0.3,0.1,0.0001
13,10.4113187789917,9.80052977341872,10.010367915315449,0.0001,256,[300],30,tanh,sgd,False,0.2,0.1,0.01
14,10.2275519461002,9.223094256419056,9.44602886235939,0.0001,128,"[200, 50]",30,tanh,sgd,False,0.3,0.5,0.001
15,3.0126781463623047,2.6142696569550714,2.4593431274845914,0.0001,128,[300],30,relu,sgd,False,0.2,0.1,0.01
16,2.4389343992719112,2.463134212313958,2.351613245099923,0.0001,64,"[250, 50]",30,relu,sgd,False,0.3,0.9,0.01
17,9.430306002778828,6.663852142837812,7.172910874744631,0.0001,128,[300],30,tanh,sgd,False,0.3,0.5,0.001
