,MAE score P1,MAE score P2,loss,learning_rate,batch_size,hidden_sizes,epochs,activation,optimizer,early stopping,dropout,momentum,weight_decay
0,9.135056018829346,5.492551667349679,6.263827925636655,0.0001,256,"[200, 50]",30,tanh,sgd,False,0.4,0.9,0.01
1,10.55103063583374,10.112481662205289,10.278709706806,0.0001,256,[250],30,tanh,sgd,False,0.4,0.1,0.01
2,10.675141743251256,10.50377709524972,10.567032359895252,0.0001,512,"[300, 100]",30,tanh,sgd,False,0.3,0.5,0.0001
3,10.66709818158831,10.217419283730644,10.339014076051258,0.0001,256,[100],30,tanh,sgd,False,0.2,0.1,0.01
4,10.16397762298584,9.39284883226667,8.57387672151838,0.0001,256,"[200, 50]",30,relu,sgd,False,0.4,0.1,0.001
5,3.497568794659206,2.585661734853472,2.637635554586138,0.0001,256,[250],30,sigmoid,sgd,False,0.3,0.1,0.001
6,7.439707006726946,4.447725704738072,4.501742907932827,0.0001,512,[100],30,sigmoid,sgd,False,0.2,0.5,0.001
7,7.736732278551374,7.435987029756818,6.079922619320097,0.0001,256,"[250, 50]",30,relu,sgd,True,0.4,0.9,0.001
8,2.562904000282288,2.417530723980495,2.267876531396593,0.0001,256,[250],30,relu,sgd,False,0.2,0.9,0.001
9,10.635661806379046,10.241426740373884,10.36527883438837,0.0001,512,[250],30,tanh,sgd,False,0.3,0.5,0.01
10,7.290859426770892,3.8226403849465513,3.514952648253668,0.0001,512,[250],30,relu,sgd,False,0.2,0.5,0.001
11,5.196770599910191,4.950381687709263,4.05681053797404,0.0001,256,"[300, 100]",30,relu,sgd,True,0.2,0.9,0.01
12,7.74477618081229,4.439740589686802,4.511404128301711,0.0001,256,[100],30,sigmoid,sgd,False,0.3,0.1,0.0001
