,MAE score P1,MAE score P2,loss,learning_rate,batch_size,hidden_sizes,epochs,activation,optimizer,early stopping
38,10.30671739578247,9.939592178051289,9.962827844439811,1.1421052631578948e-05,256,"[1000, 500, 250, 150, 100, 50, 20]",10,sigmoid,sgd,False
39,10.84794624035175,10.701902426206148,10.635282606448769,1.1421052631578948e-05,256,"[600, 300, 150, 100, 50, 20, 10]",10,relu,sgd,False
40,10.994096205784723,10.9237731053279,10.983890029619324,1.1421052631578948e-05,256,"[600, 300, 150, 100, 50, 20, 10]",10,tanh,sgd,False
41,10.190086621504564,9.963172802558312,9.987414593966502,1.1421052631578948e-05,256,"[600, 300, 150, 100, 50, 20, 10]",10,sigmoid,sgd,False
42,7.313544053297776,5.000674944657546,4.354566830855149,1.1421052631578948e-05,512,[1000],10,relu,sgd,False
43,10.897252816420336,10.79493053142841,10.782281142014725,1.1421052631578948e-05,512,[1000],10,tanh,sgd,False
44,4.228005445920504,2.8802545987642727,2.9048524728188148,1.1421052631578948e-05,512,[1000],10,sigmoid,sgd,False
45,8.694629008953388,6.646274933448205,6.08980945440439,1.1421052631578948e-05,512,[600],10,relu,sgd,False
46,10.876711478600136,10.774569878211388,10.765723301814152,1.1421052631578948e-05,512,[600],10,tanh,sgd,False
47,6.744214278001052,3.5639559489030104,3.6377014196836033,1.1421052631578948e-05,512,[600],10,sigmoid,sgd,False
48,9.352705441988432,7.863927767826961,6.84684524169335,1.1421052631578948e-05,512,"[1000, 500]",10,relu,sgd,False
49,10.859377640944262,10.80082445878249,10.847801391895,1.1421052631578948e-05,512,"[1000, 500]",10,tanh,sgd,False
50,7.372328464801495,4.179221740135779,4.297648365680988,1.1421052631578948e-05,512,"[1000, 500]",10,sigmoid,sgd,False
51,10.150092931894156,9.2023799602802,8.535022772275484,1.1421052631578948e-05,512,"[600, 300]",10,relu,sgd,False
52,10.807195810171274,10.774357869074894,10.843808981088491,1.1421052631578948e-05,512,"[600, 300]",10,tanh,sgd,False
53,8.793085171626164,6.605676871079665,6.741915482741136,1.1421052631578948e-05,512,"[600, 300]",10,sigmoid,sgd,False
54,10.3969024511484,9.692769344036396,9.163573118356558,1.1421052631578948e-05,512,"[1000, 500, 250]",10,relu,sgd,False
55,10.943349031301643,10.907114909245418,10.87885200060331,1.1421052631578948e-05,512,"[1000, 500, 250]",10,tanh,sgd,False
56,9.146756318899302,7.332495579352746,7.423873094411997,1.1421052631578948e-05,512,"[1000, 500, 250]",10,sigmoid,sgd,False
57,10.194697013268105,9.758278113145094,9.150503231928898,1.1421052631578948e-05,512,"[600, 300, 150]",10,relu,sgd,False
58,10.857346534729004,10.802629030667818,10.867339721092812,1.1421052631578948e-05,512,"[600, 300, 150]",10,tanh,sgd,False
59,9.57527336707482,8.455603159390963,8.54619257266705,1.1421052631578948e-05,512,"[600, 300, 150]",10,sigmoid,sgd,False
60,10.660622743459848,10.396450629601112,10.037347390101504,1.1421052631578948e-05,512,"[1000, 500, 250, 100]",10,relu,sgd,False
61,10.908987338726336,10.88247379889855,10.925065554105318,1.1421052631578948e-05,512,"[1000, 500, 250, 100]",10,tanh,sgd,False
62,10.178642933185284,9.428206297067495,9.470336840702938,1.1421052631578948e-05,512,"[1000, 500, 250, 100]",10,sigmoid,sgd,False
63,10.564764976501465,10.436489838820238,10.255623670724722,1.1421052631578948e-05,512,"[600, 300, 150, 50]",10,relu,sgd,False
64,10.950218494121843,10.913116381718565,10.905287742614746,1.1421052631578948e-05,512,"[600, 300, 150, 50]",10,tanh,sgd,False
65,10.44603809943566,10.06514336512639,10.073305790240948,1.1421052631578948e-05,512,"[600, 300, 150, 50]",10,sigmoid,sgd,False
66,10.916067930368277,10.77689104813796,10.306271186241736,1.1421052631578948e-05,512,"[1000, 500, 250, 100, 50]",10,relu,sgd,False
67,10.907128627483662,10.890916971059946,10.901105037102331,1.1421052631578948e-05,512,"[1000, 500, 250, 100, 50]",10,tanh,sgd,False
68,10.524582642775316,10.125508014972391,10.156504777761606,1.1421052631578948e-05,512,"[1000, 500, 250, 100, 50]",10,sigmoid,sgd,False
69,10.903706037081204,10.818468167231632,10.7064319390517,1.1421052631578948e-05,512,"[600, 300, 150, 50, 20]",10,relu,sgd,False
70,10.722081991342398,10.692330800569977,10.667316253368671,1.1421052631578948e-05,512,"[600, 300, 150, 50, 20]",10,tanh,sgd,False
71,10.589193270756647,10.412469423734224,10.422237102801985,1.1421052631578948e-05,512,"[600, 300, 150, 50, 20]",10,sigmoid,sgd,False
72,10.665737592256987,10.618355897756723,10.627660824702335,1.1421052631578948e-05,512,"[1000, 500, 250, 150, 50, 20]",10,relu,sgd,False
