,MAE score P1,MAE score P2,loss,learning_rate,batch_size,hidden_sizes,epochs,activation,optimizer,early stopping
0,7.81382126628228,5.641563168111837,4.867238283157349,1e-06,64,[1000],10,relu,sgd,False
1,10.842115897052691,10.775260502437376,10.8282624544672,1e-06,64,[1000],10,tanh,sgd,False
2,5.02549091375099,3.0393273155644254,3.082714339377175,1e-06,64,[1000],10,sigmoid,sgd,False
3,9.08953430967511,7.504581226492828,6.884814443722577,1e-06,64,[600],10,relu,sgd,False
4,10.813263560241124,10.72874340921078,10.80991974682875,1e-06,64,[600],10,tanh,sgd,False
5,7.339229385807829,4.388211191825147,4.532315340400301,1e-06,64,[600],10,sigmoid,sgd,False
6,9.667783251348531,8.541770147827437,7.55517439775064,1e-06,64,"[1000, 500]",10,relu,sgd,False
7,10.852218879843658,10.75905964509496,10.870156525446216,1e-06,64,"[1000, 500]",10,tanh,sgd,False
8,8.419034076186845,5.741275108085488,5.86880749044284,1e-06,64,"[1000, 500]",10,sigmoid,sgd,False
9,10.263483686267206,9.53813615834938,9.008631956969069,1e-06,64,"[600, 300]",10,relu,sgd,False
10,10.821794932743288,10.796395931603774,10.876653859313103,1e-06,64,"[600, 300]",10,tanh,sgd,False
11,9.237850081245854,7.640984908589777,7.707923342924163,1e-06,64,"[600, 300]",10,sigmoid,sgd,False
12,10.15415432768048,9.603072274406,8.88119897931954,1e-06,64,"[1000, 500, 250]",10,relu,sgd,False
13,10.874917093312964,10.806358085488371,10.849508621323276,1e-06,64,"[1000, 500, 250]",10,tanh,sgd,False
14,9.015080919805564,7.678748207272224,7.755332055785846,1e-06,64,"[1000, 500, 250]",10,sigmoid,sgd,False
15,10.482650909783706,10.155467708155792,9.78656443295904,1e-06,64,"[600, 300, 150]",10,relu,sgd,False
16,10.865752373101577,10.824114817493369,10.85276478780827,1e-06,64,"[600, 300, 150]",10,tanh,sgd,False
17,10.086847575205676,9.27412857199615,9.324352962869993,1e-06,64,"[600, 300, 150]",10,sigmoid,sgd,False
18,10.671992023036164,10.467762893100954,10.13030230383358,1e-06,64,"[1000, 500, 250, 100]",10,relu,sgd,False
19,10.886258998007143,10.866722421826056,10.86681871458958,1e-06,64,"[1000, 500, 250, 100]",10,tanh,sgd,False
20,10.559538670305937,10.005513847998852,10.03159366750941,1e-06,64,"[1000, 500, 250, 100]",10,sigmoid,sgd,False
21,10.897785186767578,10.775392568336343,10.786950008410244,1e-06,64,"[600, 300, 150, 50]",10,relu,sgd,False
22,10.904340780006264,10.878325633282932,10.859938585702242,1e-06,64,"[600, 300, 150, 50]",10,tanh,sgd,False
23,10.263447941474194,9.980691765839198,9.993557701648122,1e-06,64,"[600, 300, 150, 50]",10,sigmoid,sgd,False
24,10.816811417633632,10.71606933845664,10.42885529603197,1e-06,64,"[1000, 500, 250, 100, 50]",10,relu,sgd,False
25,10.77275641459339,10.718262690418172,10.855216008396775,1e-06,64,"[1000, 500, 250, 100, 50]",10,tanh,sgd,False
26,10.974320141774305,10.677717604727116,10.703666019887432,1e-06,64,"[1000, 500, 250, 100, 50]",10,sigmoid,sgd,False
27,10.66292873418556,10.608855184519069,10.558074888489056,1e-06,64,"[600, 300, 150, 50, 20]",10,relu,sgd,False
28,10.89565390460896,10.891888663453877,10.920792463239929,1e-06,64,"[600, 300, 150, 50, 20]",10,tanh,sgd,False
29,10.823300154703968,10.700027708737355,10.70925409021512,1e-06,64,"[600, 300, 150, 50, 20]",10,sigmoid,sgd,False
30,11.242416165909678,11.151674576525416,11.160921392306475,1e-06,64,"[1000, 500, 250, 150, 50, 20]",10,relu,sgd,False
31,10.787547705308446,10.76438964088008,10.777677679285755,1e-06,64,"[1000, 500, 250, 150, 50, 20]",10,tanh,sgd,False
32,10.709551721248989,10.59478065202821,10.600519999651842,1e-06,64,"[1000, 500, 250, 150, 50, 20]",10,sigmoid,sgd,False
33,10.891392419923026,10.85015898830486,10.697242763680473,1e-06,64,"[600, 300, 150, 100, 50, 20]",10,relu,sgd,False
34,10.685651590239328,10.654784247560322,10.661770905687217,1e-06,64,"[600, 300, 150, 100, 50, 20]",10,tanh,sgd,False
35,10.65845533586898,10.534653321752009,10.535373208668313,1e-06,64,"[600, 300, 150, 100, 50, 20]",10,sigmoid,sgd,False
36,10.66515183898638,10.609209330576771,10.786876870992598,1e-06,64,"[1000, 500, 250, 150, 100, 50, 20]",10,relu,sgd,False
37,10.709698982958525,10.662153666874149,10.726297391972071,1e-06,64,"[1000, 500, 250, 150, 100, 50, 20]",10,tanh,sgd,False
38,10.703010936952989,10.573716667463197,10.578627465476451,1e-06,64,"[1000, 500, 250, 150, 100, 50, 20]",10,sigmoid,sgd,False
39,10.97230309360432,10.941319105760106,10.996437654808654,1e-06,64,"[600, 300, 150, 100, 50, 20, 10]",10,relu,sgd,False
