,MAE score P1,MAE score P2,loss,learning_rate,batch_size,hidden_sizes,epochs,activation,optimizer,early stopping
0,2.701795380070525,3.7266237060978726,2.407848685417535,8.436842105263158e-05,128,[1000],10,relu,sgd,True
1,8.033503316483408,5.592178893539141,6.868276200204526,8.436842105263158e-05,128,[1000],10,tanh,sgd,False
2,2.504672846704159,2.487506047734674,2.427625458195525,8.436842105263158e-05,128,[1000],10,sigmoid,sgd,False
3,2.73648140115558,3.193798285610271,2.38996680952468,8.436842105263158e-05,128,[600],10,relu,sgd,False
4,8.137599252304941,5.1699120323613,6.814682042823647,8.436842105263158e-05,128,[600],10,tanh,sgd,False
5,2.5014964432086586,2.4707408266247444,2.4236166747111194,8.436842105263158e-05,128,[600],10,sigmoid,sgd,False
6,2.7303580068192392,2.51640651810844,2.409218039152757,8.436842105263158e-05,128,"[1000, 500]",10,relu,sgd,False
7,8.728056043948767,6.274665472642431,7.629097731608264,8.436842105263158e-05,128,"[1000, 500]",10,tanh,sgd,False
8,2.501231099074741,2.5258136200455,2.4358967880033098,8.436842105263158e-05,128,"[1000, 500]",10,sigmoid,sgd,False
9,2.8021567182720832,2.5543200564834305,2.449400508178855,8.436842105263158e-05,128,"[600, 300]",10,relu,sgd,False
10,9.01798500204986,6.286920502500714,7.666480437764582,8.436842105263158e-05,128,"[600, 300]",10,tanh,sgd,False
11,2.5015612503267683,2.531855479726252,2.45041491625444,8.436842105263158e-05,128,"[600, 300]",10,sigmoid,sgd,False
12,2.740305428235036,2.4639937652731843,2.480092171228157,8.436842105263158e-05,128,"[1000, 500, 250]",10,relu,sgd,False
13,9.342251633698083,6.917528431370573,8.188604188415239,8.436842105263158e-05,128,"[1000, 500, 250]",10,tanh,sgd,False
14,2.4993915647830605,2.50771087070681,2.453814922638659,8.436842105263158e-05,128,"[1000, 500, 250]",10,sigmoid,sgd,False
15,2.942762190440916,2.5513510389148064,2.555407092256366,8.436842105263158e-05,128,"[600, 300, 150]",10,relu,sgd,False
16,9.443185734298996,7.069606754015076,8.194137942116216,8.436842105263158e-05,128,"[600, 300, 150]",10,tanh,sgd,False
17,2.499765117213411,2.5065689221867977,2.4795824334306538,8.436842105263158e-05,128,"[600, 300, 150]",10,sigmoid,sgd,False
18,3.826102499691945,2.8125626096185647,2.995143523756063,8.436842105263158e-05,128,"[1000, 500, 250, 100]",10,relu,sgd,True
19,9.596191424243855,7.6839639645702436,8.554753690395716,8.436842105263158e-05,128,"[1000, 500, 250, 100]",10,tanh,sgd,False
20,2.501275620370541,2.5695077338308656,2.511437476805921,8.436842105263158e-05,128,"[1000, 500, 250, 100]",10,sigmoid,sgd,False
21,5.2218487667587565,3.080660532105644,3.992393293470706,8.436842105263158e-05,128,"[600, 300, 150, 50]",10,relu,sgd,True
22,9.611024784591963,7.771359677584666,8.631948084201452,8.436842105263158e-05,128,"[600, 300, 150, 50]",10,tanh,sgd,False
23,2.743669622349289,2.5338661625700176,2.5984892935123085,8.436842105263158e-05,128,"[600, 300, 150, 50]",10,sigmoid,sgd,False
24,3.493602262352997,2.498864218873797,2.777839181558141,8.436842105263158e-05,128,"[1000, 500, 250, 100, 50]",10,relu,sgd,False
25,9.843053062007112,8.442688645056958,8.826797737265533,8.436842105263158e-05,128,"[1000, 500, 250, 100, 50]",10,tanh,sgd,False
26,2.923789636144098,2.4974294023693733,2.637791952996884,8.436842105263158e-05,128,"[1000, 500, 250, 100, 50]",10,sigmoid,sgd,False
27,8.033296162227415,7.8715214909247635,6.439526679380885,8.436842105263158e-05,128,"[600, 300, 150, 50, 20]",10,relu,sgd,True
28,9.781454104297566,8.768383763871103,8.714225688070622,8.436842105263158e-05,128,"[600, 300, 150, 50, 20]",10,tanh,sgd,False
29,5.261696347650492,2.8069639835717544,3.106311013113777,8.436842105263158e-05,128,"[600, 300, 150, 50, 20]",10,sigmoid,sgd,False
30,6.91575133125737,6.017258104288353,5.671957915683962,8.436842105263158e-05,128,"[1000, 500, 250, 150, 50, 20]",10,relu,sgd,True
31,9.783409910381964,8.312145341117427,8.652913430951676,8.436842105263158e-05,128,"[1000, 500, 250, 150, 50, 20]",10,tanh,sgd,False
32,4.77118220419254,2.744912071048089,3.099140023285488,8.436842105263158e-05,128,"[1000, 500, 250, 150, 50, 20]",10,sigmoid,sgd,False
