,MAE score P1,MAE score P2,loss,learning_rate,batch_size,hidden_sizes,epochs,activation,optimizer,early stopping
0,2.779387501569895,2.8232766206447897,2.428978753539752,8.957894736842106e-05,256,[1000],10,relu,sgd,False
1,9.201206023876484,7.864971289267907,7.7688775872284515,8.957894736842106e-05,256,[1000],10,tanh,sgd,False
2,2.5648392347189097,2.476411186731778,2.455199830936936,8.957894736842106e-05,256,[1000],10,sigmoid,sgd,False
3,2.759343835023733,2.890643917597257,2.4434237390194298,8.957894736842106e-05,256,[600],10,relu,sgd,False
4,9.567146668067345,7.970705802624042,7.923745506214646,8.957894736842106e-05,256,[600],10,tanh,sgd,False
5,2.5659547677406898,2.485134885861324,2.4602789923829853,8.957894736842106e-05,256,[600],10,sigmoid,sgd,False
6,2.850795186482943,2.616960589702313,2.4418995245447697,8.957894736842106e-05,256,"[1000, 500]",10,relu,sgd,False
7,9.760869576380802,8.35152083176833,9.049105266355118,8.957894736842106e-05,256,"[1000, 500]",10,tanh,sgd,False
8,2.555252267764165,2.467234547321613,2.4652534250943168,8.957894736842106e-05,256,"[1000, 500]",10,sigmoid,sgd,False
9,2.9355867275824914,2.8354709240106435,2.4703056362440003,8.957894736842106e-05,256,"[600, 300]",10,relu,sgd,False
10,9.915114549490122,8.867207783919115,9.3748677271717,8.957894736842106e-05,256,"[600, 300]",10,tanh,sgd,False
11,2.567416686278123,2.4883811382146983,2.4814441788871333,8.957894736842106e-05,256,"[600, 300]",10,sigmoid,sgd,False
12,3.5948887971731334,3.1974781568233785,2.718535643703533,8.957894736842106e-05,256,"[1000, 500, 250]",10,relu,sgd,True
13,10.116049106304462,9.211055278778076,9.703852887423531,8.957894736842106e-05,256,"[1000, 500, 250]",10,tanh,sgd,False
14,2.6039326924544115,2.4757613218747654,2.516109052694069,8.957894736842106e-05,256,"[1000, 500, 250]",10,sigmoid,sgd,False
15,4.658036066935613,3.967491782628573,3.333264337395722,8.957894736842106e-05,256,"[600, 300, 150]",10,relu,sgd,True
16,10.116954253270077,9.298957824707031,9.679128179010355,8.957894736842106e-05,256,"[600, 300, 150]",10,tanh,sgd,False
17,2.6859034850047183,2.469110140433678,2.5544609978513897,8.957894736842106e-05,256,"[600, 300, 150]",10,sigmoid,sgd,False
18,5.370308564259456,4.637754678726196,3.99828739886014,8.957894736842106e-05,256,"[1000, 500, 250, 100]",10,relu,sgd,True
19,10.192281906421368,9.453729996314417,9.780329650303102,8.957894736842106e-05,256,"[1000, 500, 250, 100]",10,tanh,sgd,False
20,2.8702744520627537,2.4864682876146755,2.604506047266834,8.957894736842106e-05,256,"[1000, 500, 250, 100]",10,sigmoid,sgd,False
21,7.84338197341332,6.005069640966562,5.615750204842046,8.957894736842106e-05,256,"[600, 300, 150, 50]",10,relu,sgd,True
22,10.218940954941967,9.56303046299861,9.792014715806491,8.957894736842106e-05,256,"[600, 300, 150, 50]",10,tanh,sgd,False
23,4.68263107079726,2.690152984399062,2.906399794344632,8.957894736842106e-05,256,"[600, 300, 150, 50]",10,sigmoid,sgd,False
24,7.708104261985192,6.517403070743267,5.886667395537755,8.957894736842106e-05,256,"[1000, 500, 250, 100, 50]",10,relu,sgd,True
25,10.440558103414682,9.907824626335731,9.88566837670668,8.957894736842106e-05,256,"[1000, 500, 250, 100, 50]",10,tanh,sgd,False
26,4.2170155598567085,2.698167773393484,2.9215600625523983,8.957894736842106e-05,256,"[1000, 500, 250, 100, 50]",10,sigmoid,sgd,False
27,10.03006201524001,7.83548564177293,7.121550820908457,8.957894736842106e-05,256,"[600, 300, 150, 50, 20]",10,relu,sgd,False
28,10.11340779524583,9.398434418898365,9.660656893028404,8.957894736842106e-05,256,"[600, 300, 150, 50, 20]",10,tanh,sgd,False
29,8.582572606893686,5.669075323985173,5.854959730832082,8.957894736842106e-05,256,"[600, 300, 150, 50, 20]",10,sigmoid,sgd,False
30,8.990625161391039,6.865685371252207,6.076097830286566,8.957894736842106e-05,256,"[1000, 500, 250, 150, 50, 20]",10,relu,sgd,False
31,10.223727226257324,9.761915903825026,9.650101103872624,8.957894736842106e-05,256,"[1000, 500, 250, 150, 50, 20]",10,tanh,sgd,False
32,8.11747827896705,5.239413591531607,5.419759543436878,8.957894736842106e-05,256,"[1000, 500, 250, 150, 50, 20]",10,sigmoid,sgd,False
33,9.802611571091871,6.5739851364722615,6.876823758179286,8.957894736842106e-05,256,"[600, 300, 150, 100, 50, 20]",10,relu,sgd,False
34,10.27966462648832,9.777455403254582,9.746564757149176,8.957894736842106e-05,256,"[600, 300, 150, 100, 50, 20]",10,tanh,sgd,False
35,7.754437354894785,4.936940945111788,5.1156814863097,8.957894736842106e-05,256,"[600, 300, 150, 100, 50, 20]",10,sigmoid,sgd,False
36,9.629158020019531,8.299918284782997,6.943075836829419,8.957894736842106e-05,256,"[1000, 500, 250, 150, 100, 50, 20]",10,relu,sgd,True
